judge,item_id,generator,task,domain,concept_id,concept,fa,cc,lc,tf,mq,risk,overall,judge_file
ByteDance Doubao,KIMI_A_C30,Moonshot Kimi,A,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C01,Moonshot Kimi,B,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C02,Moonshot Kimi,B,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C03,Moonshot Kimi,B,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C04,Moonshot Kimi,B,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C05,Moonshot Kimi,B,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C06,Moonshot Kimi,B,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C07,Moonshot Kimi,B,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C08,Moonshot Kimi,B,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C09,Moonshot Kimi,B,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C10,Moonshot Kimi,B,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C11,Moonshot Kimi,B,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C12,Moonshot Kimi,B,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C13,Moonshot Kimi,B,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C14,Moonshot Kimi,B,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C15,Moonshot Kimi,B,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C16,Moonshot Kimi,B,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C17,Moonshot Kimi,B,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C18,Moonshot Kimi,B,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C19,Moonshot Kimi,B,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C20,Moonshot Kimi,B,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C21,Moonshot Kimi,B,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C22,Moonshot Kimi,B,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C23,Moonshot Kimi,B,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C24,Moonshot Kimi,B,Geoscience,C24,地球内部结构,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C25,Moonshot Kimi,B,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C26,Moonshot Kimi,B,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C27,Moonshot Kimi,B,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C28,Moonshot Kimi,B,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C29,Moonshot Kimi,B,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_B_C30,Moonshot Kimi,B,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C01,Moonshot Kimi,C,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C02,Moonshot Kimi,C,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C03,Moonshot Kimi,C,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C04,Moonshot Kimi,C,Physics,C04,抛体运动,5.0,5.0,5.0,5.0,5.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C05,Moonshot Kimi,C,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C06,Moonshot Kimi,C,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C07,Moonshot Kimi,C,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C08,Moonshot Kimi,C,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C09,Moonshot Kimi,C,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C10,Moonshot Kimi,C,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C11,Moonshot Kimi,C,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C12,Moonshot Kimi,C,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C13,Moonshot Kimi,C,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C14,Moonshot Kimi,C,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C15,Moonshot Kimi,C,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C16,Moonshot Kimi,C,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C17,Moonshot Kimi,C,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C18,Moonshot Kimi,C,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C19,Moonshot Kimi,C,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C20,Moonshot Kimi,C,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C21,Moonshot Kimi,C,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C22,Moonshot Kimi,C,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C23,Moonshot Kimi,C,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C24,Moonshot Kimi,C,Geoscience,C24,地球内部结构,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C25,Moonshot Kimi,C,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C26,Moonshot Kimi,C,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C27,Moonshot Kimi,C,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C28,Moonshot Kimi,C,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C29,Moonshot Kimi,C,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,KIMI_C_C30,Moonshot Kimi,C,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C01,OpenAI GPT,A,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C02,OpenAI GPT,A,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C03,OpenAI GPT,A,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C04,OpenAI GPT,A,Physics,C04,抛体运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C05,OpenAI GPT,A,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C06,OpenAI GPT,A,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C07,OpenAI GPT,A,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C08,OpenAI GPT,A,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C09,OpenAI GPT,A,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C10,OpenAI GPT,A,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C11,OpenAI GPT,A,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C12,OpenAI GPT,A,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C13,OpenAI GPT,A,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C14,OpenAI GPT,A,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C15,OpenAI GPT,A,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C16,OpenAI GPT,A,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C17,OpenAI GPT,A,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C18,OpenAI GPT,A,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C19,OpenAI GPT,A,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C20,OpenAI GPT,A,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C21,OpenAI GPT,A,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C22,OpenAI GPT,A,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C23,OpenAI GPT,A,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C24,OpenAI GPT,A,Geoscience,C24,地球内部结构,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C25,OpenAI GPT,A,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C26,OpenAI GPT,A,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C27,OpenAI GPT,A,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C28,OpenAI GPT,A,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C29,OpenAI GPT,A,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_A_C30,OpenAI GPT,A,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C01,OpenAI GPT,B,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C02,OpenAI GPT,B,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C03,OpenAI GPT,B,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C04,OpenAI GPT,B,Physics,C04,抛体运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C05,OpenAI GPT,B,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C06,OpenAI GPT,B,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C07,OpenAI GPT,B,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C08,OpenAI GPT,B,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C09,OpenAI GPT,B,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C10,OpenAI GPT,B,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C11,OpenAI GPT,B,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C12,OpenAI GPT,B,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C13,OpenAI GPT,B,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C14,OpenAI GPT,B,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C15,OpenAI GPT,B,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C16,OpenAI GPT,B,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C17,OpenAI GPT,B,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C18,OpenAI GPT,B,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C19,OpenAI GPT,B,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C20,OpenAI GPT,B,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C21,OpenAI GPT,B,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C22,OpenAI GPT,B,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C23,OpenAI GPT,B,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C24,OpenAI GPT,B,Geoscience,C24,地球内部结构,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C25,OpenAI GPT,B,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C26,OpenAI GPT,B,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C27,OpenAI GPT,B,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C28,OpenAI GPT,B,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C29,OpenAI GPT,B,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_B_C30,OpenAI GPT,B,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C01,OpenAI GPT,C,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C02,OpenAI GPT,C,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C03,OpenAI GPT,C,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C04,OpenAI GPT,C,Physics,C04,抛体运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C05,OpenAI GPT,C,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C06,OpenAI GPT,C,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C07,OpenAI GPT,C,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C08,OpenAI GPT,C,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C09,OpenAI GPT,C,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C10,OpenAI GPT,C,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C11,OpenAI GPT,C,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C12,OpenAI GPT,C,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C13,OpenAI GPT,C,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C14,OpenAI GPT,C,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C15,OpenAI GPT,C,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C16,OpenAI GPT,C,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C17,OpenAI GPT,C,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C18,OpenAI GPT,C,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C19,OpenAI GPT,C,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C20,OpenAI GPT,C,Geoscience,C20,地质时间,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C21,OpenAI GPT,C,Geoscience,C21,岩石循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C22,OpenAI GPT,C,Geoscience,C22,地震成因,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C23,OpenAI GPT,C,Geoscience,C23,火山与板块边界,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C24,OpenAI GPT,C,Geoscience,C24,地球内部结构,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C25,OpenAI GPT,C,Climate/Environment,C25,温室效应,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C26,OpenAI GPT,C,Climate/Environment,C26,天气与气候,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C27,OpenAI GPT,C,Climate/Environment,C27,全球变暖与气候变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C28,OpenAI GPT,C,Climate/Environment,C28,二氧化碳的气候作用,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C29,OpenAI GPT,C,Climate/Environment,C29,海洋垃圾与塑料污染,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GPT_C_C30,OpenAI GPT,C,Climate/Environment,C30,自然变率与人为影响,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C01,Zhipu GLM,A,Physics,C01,惯性,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C02,Zhipu GLM,A,Physics,C02,净力与加速度,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C03,Zhipu GLM,A,Physics,C03,牛顿第三定律,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C04,Zhipu GLM,A,Physics,C04,抛体运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C05,Zhipu GLM,A,Physics,C05,圆周运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C06,Zhipu GLM,A,Physics,C06,摩擦力与运动,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C07,Zhipu GLM,A,Chemistry,C07,质量守恒,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C08,Zhipu GLM,A,Chemistry,C08,物质微粒观,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C09,Zhipu GLM,A,Chemistry,C09,相变,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C10,Zhipu GLM,A,Chemistry,C10,化学反应与物理变化,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C11,Zhipu GLM,A,Chemistry,C11,化学键,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C12,Zhipu GLM,A,Chemistry,C12,溶液浓度与稀释,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C13,Zhipu GLM,A,Biology,C13,自然选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C14,Zhipu GLM,A,Biology,C14,进化没有预设目标,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C15,Zhipu GLM,A,Biology,C15,随机变异与非随机选择,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C16,Zhipu GLM,A,Biology,C16,遗传信息与性状,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C17,Zhipu GLM,A,Biology,C17,能量流动与物质循环,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C18,Zhipu GLM,A,Biology,C18,光合作用与细胞呼吸,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
ByteDance Doubao,GLM_A_C19,Zhipu GLM,A,Geoscience,C19,板块构造,5.0,4.0,5.0,5.0,4.0,1.0,5.0,豆包.txt
